review_id,user_suggestion
1005,1
1007,1
1008,1
1009,1
1012,0
1013,1
1014,1
1023,1
1026,1
1027,0
1028,1
1029,1
1030,1
1032,0
1034,0
1036,1
1038,1
1040,0
1042,1
1046,1
1050,1
1052,1
1053,1
1055,0
1057,1
1059,1
1060,0
1065,1
1067,1
1070,1
1071,0
1074,1
1077,1
1087,1
1089,1
1091,1
1092,1
1095,1
1101,0
1102,0
1110,1
1111,1
1117,1
1120,1
1123,1
1128,1
1129,1
1133,1
1134,1
1137,0
1138,1
1140,0
1142,0
1143,1
1144,1
1146,1
1149,1
1150,0
1152,0
1155,1
1158,1
1161,1
1166,1
1167,1
1176,1
1177,1
1179,1
1181,0
1183,1
1184,1
1187,1
1188,0
1189,1
1191,1
1193,1
1194,1
1201,1
1203,1
1204,1
1205,1
1206,0
1210,1
1211,0
1219,1
1221,1
1224,1
1230,1
1231,1
1232,1
1237,1
1241,1
1247,0
1249,0
1250,0
1251,1
1252,1
1254,1
1255,0
1257,0
1263,1
1264,1
1265,0
1270,1
1272,1
1273,1
1274,1
1277,1
1279,1
1280,1
1281,1
1283,1
1284,0
1287,1
1288,1
1290,0
1292,1
1295,1
1298,1
1300,1
1305,0
1308,1
1310,1
1315,1
1316,1
1323,1
1324,1
1325,1
1327,1
1331,1
1334,1
1335,1
1337,1
1338,1
1347,1
1348,0
1349,1
1350,1
1358,0
1359,1
1361,1
1369,1
1372,1
1374,0
1375,1
1376,1
1377,1
1380,0
1381,1
1382,1
1385,1
1387,1
1388,1
1389,1
1397,1
1399,1
1400,1
1407,1
1412,1
1416,1
1418,1
1420,1
1424,1
1426,0
1427,1
1428,1
1431,0
1436,1
1437,1
1440,1
1442,1
1443,1
1444,1
1447,1
1449,0
1455,1
1458,1
1459,0
1461,0
1462,1
1471,0
1474,1
1477,1
1482,1
1483,1
1486,1
1488,1
1492,1
1493,1
1494,1
1495,0
1498,1
1501,1
1504,1
1505,1
1510,1
1513,1
1514,0
1516,1
1517,1
1519,1
1520,0
1530,1
1531,0
1533,1
1536,1
1540,1
1542,1
1544,1
1548,1
1554,1
1557,1
1558,0
1560,1
1562,1
1566,1
1567,1
1569,1
1570,1
1571,1
1572,1
1575,1
1580,0
1583,1
1584,1
1588,1
1590,1
1592,1
1593,1
1598,1
1599,0
1601,0
2066,1
2070,1
2071,0
2072,1
2074,1
2080,1
2081,1
2088,0
2092,1
2093,0
2099,0
2100,1
2107,1
2112,1
2114,1
2118,0
2119,0
2126,1
2128,1
2133,1
2136,1
2137,1
2138,0
2139,1
2143,0
2146,1
2154,1
2158,1
2165,1
2166,0
2168,1
2170,0
2173,0
2174,1
2175,0
2176,1
2177,0
2179,0
2184,1
2185,0
2187,1
2189,1
2190,1
2192,1
2193,0
2194,1
2195,1
2196,1
2200,1
2202,1
2203,0
2204,0
2206,1
2208,0
2210,1
2213,1
2214,0
2221,0
2222,1
2226,1
2228,0
2230,1
2233,1
2235,1
2243,1
2246,1
2249,1
2250,1
2264,1
2265,1
2268,0
2274,0
2277,1
2279,1
2280,1
2282,0
2285,1
2286,1
2290,1
2291,0
2302,0
2304,1
2306,0
2311,1
2319,1
2326,0
2327,1
2329,1
2331,0
2332,0
2333,0
2334,0
2335,1
2344,1
2346,0
2348,1
2351,0
2358,1
2361,1
2363,1
2364,1
2365,0
2366,1
2367,0
2370,1
2371,1
2373,1
2376,0
2379,1
2380,0
2382,0
2384,0
2385,0
2386,0
2389,1
2390,1
2391,0
2392,1
2394,0
2403,0
2406,1
2410,1
2413,1
2418,1
2420,1
2423,1
2426,1
2427,0
2432,0
2434,1
2437,0
2439,1
2442,0
2444,1
2445,1
2446,0
2449,1
2451,0
2458,0
2459,1
2460,1
2464,0
2466,1
2469,1
2471,1
2473,1
2476,1
2478,1
2479,1
2481,1
2482,1
2484,1
2486,1
2488,1
2492,1
2496,1
2499,1
2501,1
2503,1
2505,0
2506,1
2508,0
2510,1
2514,1
2517,1
2519,1
2523,1
2528,1
2538,0
2539,1
2541,1
2542,1
2545,0
2546,0
2552,1
2554,1
2555,0
2560,1
2561,0
2563,0
2566,0
2570,1
2571,1
2573,0
2575,1
2576,0
2578,1
2580,1
2582,1
2588,1
2589,0
2590,1
2592,0
2606,1
2607,0
2609,0
2622,0
2624,0
2625,0
2627,0
2630,1
2634,1
2636,1
2638,1
2639,1
2640,0
2641,1
2643,1
2644,1
2645,1
2649,0
2652,0
2653,0
2656,1
2658,1
2660,0
2661,1
2662,1
2663,0
2668,0
2670,1
2673,1
2677,0
2681,0
2683,1
2685,1
2686,1
2687,0
2693,0
2694,0
2696,1
2698,1
2700,1
2702,0
2704,1
2706,0
2708,1
2709,1
2710,0
2713,1
2719,0
2729,1
2731,0
2737,1
2739,0
2743,1
2744,0
2746,0
2752,1
2754,1
2755,1
2756,0
2764,0
2767,1
2769,0
2770,1
2772,1
2774,1
2780,1
2782,1
2785,1
2790,0
2793,1
2794,0
2795,0
2796,1
2799,1
2802,0
2804,1
2805,1
2807,0
2810,0
2815,1
2818,1
2823,1
2825,1
2827,0
2838,1
2839,1
2841,1
2844,0
2845,1
2849,0
2850,1
2851,1
2853,1
2855,0
2856,0
2858,1
2859,1
2860,1
2865,0
2866,1
2868,0
2872,1
2874,1
2875,0
2877,1
2878,1
2879,0
2880,0
2881,1
2882,0
2884,1
2886,1
2887,1
2889,0
2891,0
2898,1
2900,1
2901,1
2904,0
2905,0
2908,1
2909,1
2910,1
2912,1
2913,1
2914,0
2915,1
2918,1
2920,1
2921,1
2925,1
2930,1
2932,0
2934,0
2936,0
2937,0
2940,1
2942,0
2943,0
2944,1
2947,0
2948,0
2949,1
2950,1
2953,1
2954,1
2955,0
2957,1
2960,0
2964,1
2966,0
2968,0
2971,1
2973,1
2975,0
2976,1
2977,0
2978,0
2979,1
2980,0
2981,0
2983,1
2984,0
2986,0
2988,0
2992,1
2997,1
3003,0
3005,1
3011,0
3012,1
3013,0
3017,1
3018,1
3023,1
3024,0
3026,1
3027,0
3034,0
3035,1
3036,1
3038,1
3039,1
3041,0
3042,1
3046,1
3047,1
3048,0
3049,0
3052,1
3055,1
3057,1
3058,1
3060,1
3063,0
3068,1
3069,0
3071,1
3072,1
3080,1
3085,1
3088,1
3089,1
3091,1
3095,0
3106,0
3111,1
3112,0
3115,1
3123,0
3124,1
3129,1
3133,1
3141,1
3142,1
3144,0
3148,1
3151,1
3153,0
3159,1
3160,0
3164,0
3166,1
3169,1
3175,1
3176,0
3184,1
3185,1
3190,1
3195,0
3199,1
3201,0
3202,0
3208,0
3213,0
3217,0
3220,0
3222,0
3229,0
3231,1
3233,1
3235,1
3236,0
3237,0
3238,1
3239,1
3240,0
3241,0
3242,1
3243,0
3250,1
3252,1
3253,1
3254,1
3255,0
3258,1
3259,0
3262,1
3263,1
3264,0
3265,0
3267,1
3268,1
3273,0
3275,1
3276,1
3277,0
3283,1
3285,1
3286,1
3290,1
3291,1
3292,0
3293,1
3294,0
3296,0
3300,0
3302,1
3303,1
3304,1
3306,0
3307,1
3310,1
3312,1
3315,1
3318,1
3320,1
3321,1
3323,1
3324,1
3325,1
3327,0
3330,1
3332,0
3333,0
3334,0
3336,1
3337,1
3340,0
3345,0
3347,1
3349,0
3353,0
3354,1
3358,1
3364,1
3365,1
3368,1
3369,1
3376,1
3377,0
3378,0
3389,1
3393,0
3396,0
3397,1
3401,0
3402,0
3408,0
3410,0
3412,1
3413,0
3415,1
3416,0
3418,0
3422,1
3423,1
3427,0
3428,0
3433,1
3436,1
3438,1
3439,1
3440,1
3442,1
3443,0
3444,1
3445,0
3447,1
3448,0
3450,1
3452,1
3455,1
3457,1
3459,1
3461,0
3462,0
3463,1
3467,0
3469,0
3470,1
3471,1
3479,1
3481,0
3482,0
3483,0
3488,1
3490,1
3491,0
3493,1
3494,1
3495,1
3498,1
3500,1
3501,0
3503,1
3506,1
3507,0
3513,0
3515,1
3524,1
3525,0
3526,1
3528,0
3530,1
3531,1
3532,0
3533,0
3537,1
3542,1
3545,0
3546,0
3548,1
3552,1
3556,0
3558,1
3564,0
3565,1
3568,0
3571,1
3576,0
3577,0
3578,1
3582,1
3585,1
3589,1
3590,0
3592,0
3595,0
3596,1
3597,0
3600,1
3606,1
3610,0
3614,1
3616,0
3617,1
3620,0
3623,1
3624,1
3631,0
3632,1
3634,1
3635,1
3639,1
3640,1
3644,1
3647,1
3649,1
3651,1
3652,1
3653,0
3655,0
3660,1
3661,1
3662,1
3663,0
3664,1
3665,1
3667,1
3668,0
3669,1
3672,1
3674,1
3676,1
3677,1
3679,0
3680,1
3687,0
3692,0
3695,1
3698,1
3700,1
3705,1
3706,1
3707,1
3709,0
3711,0
3715,0
3722,1
3724,0
3725,0
3726,1
3730,1
3734,0
3736,0
3737,1
3741,1
3742,0
3750,0
3751,0
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3760,1
3761,0
3762,1
3764,1
3765,1
3769,0
3771,1
3772,1
3778,0
3779,1
3780,1
3781,1
3783,1
3784,0
3791,1
3801,0
3803,0
3804,1
3805,1
3812,0
3814,1
3815,0
3819,0
3823,1
3826,0
3828,1
3829,0
3830,0
3833,1
3834,1
3837,0
3838,1
3840,0
3842,0
3843,0
3847,1
3851,0
3852,1
3853,1
3855,0
3856,1
3858,0
3860,1
3861,1
3862,0
3867,1
3868,0
3870,1
3872,1
3874,1
3875,0
3882,1
3883,1
3884,1
3885,1
3886,1
3888,1
3889,1
3892,0
3895,0
3898,1
3900,1
3903,0
3906,0
3907,1
3908,0
3911,1
3915,1
3918,0
3919,1
3920,0
3923,1
3925,1
3930,1
3932,1
3933,1
3936,1
3940,1
3945,1
3948,1
3949,0
3950,1
3954,0
3955,1
3956,1
3958,1
3962,0
3964,1
3965,1
3966,0
3967,0
3968,1
3971,0
3973,1
3977,1
3980,1
3983,1
3984,1
3986,0
3989,0
3993,0
3996,1
4001,1
4002,1
4007,0
4008,1
4009,0
4015,1
4016,1
4018,0
4022,0
4023,1
4024,1
4030,1
4036,1
4038,1
4039,1
4040,1
4041,1
4046,1
4047,1
4052,1
4053,0
4057,1
4058,1
4060,0
4061,1
4068,0
4073,1
4074,1
4075,1
4079,1
4084,1
4086,1
4090,1
4091,1
4092,1
4093,1
4098,1
4100,1
4101,1
4106,1
4108,1
4109,1
4110,0
4111,1
4115,0
4116,0
4119,1
4122,1
4128,1
4129,1
4130,1
4131,1
4134,1
4137,0
4143,1
4147,1
4148,0
4153,1
4157,1
4161,1
4163,1
4166,1
4167,1
4168,1
4169,0
4173,1
4175,1
4177,1
4179,1
4180,0
4184,1
4188,1
4190,1
4191,0
4198,1
4199,1
4200,1
4212,1
4213,1
4217,1
4218,1
4221,1
4222,1
4224,1
4235,0
4237,1
4238,1
4243,1
4244,1
4249,1
4252,1
4253,1
4256,1
4257,1
4259,1
4261,1
4262,1
4263,0
4264,1
4267,1
4268,1
4269,1
4271,1
4275,1
4278,1
4290,0
4293,1
4295,0
4298,0
4299,1
4303,0
4305,0
4308,0
4312,1
4314,1
4317,1
4320,1
4321,1
4322,0
4323,1
4326,1
4330,1
4331,1
4333,1
4334,1
4335,1
4337,1
4340,1
4344,1
4347,0
4350,1
4354,1
4355,1
4356,1
4360,1
4367,1
4369,0
4370,1
4371,1
4374,1
4375,0
4380,1
4381,1
4386,1
4388,1
4390,1
4391,0
4394,1
4403,1
4415,1
4417,1
4418,1
4427,1
4429,0
4430,1
4433,1
4434,1
4439,1
4441,1
4445,1
4446,0
4447,0
4449,1
4450,1
4457,1
4459,0
4461,1
4468,1
4470,0
4472,1
4474,1
4477,1
4478,1
4479,0
4483,1
4484,1
4485,1
4487,0
4488,1
4491,1
4492,0
4493,1
4495,1
4497,1
4498,1
4499,1
4500,0
4503,1
4504,0
4510,1
4515,1
4516,1
4517,1
4519,0
4521,1
4522,0
4524,1
4525,0
4527,1
4532,1
4536,1
4540,1
4541,1
4545,1
4546,0
5481,1
5484,1
5485,1
5486,1
5487,0
5488,1
5491,1
5494,1
5495,1
5500,0
5501,1
5505,1
5508,1
5517,1
5518,1
5520,1
5523,0
5524,1
5528,1
5535,0
5541,0
5542,1
5543,1
5545,0
5547,1
5549,1
5552,1
5553,1
5559,0
5560,1
5563,0
5564,1
5565,1
5566,1
5568,0
5570,1
5574,0
5577,1
5582,0
5583,1
5584,1
5585,1
5586,1
5591,1
5592,0
5594,0
5596,1
5597,1
5599,0
5606,1
5611,1
5613,1
5614,0
5615,1
5618,1
5622,1
5625,0
5629,1
5633,1
5634,1
5636,0
5640,1
5644,1
5649,0
5650,1
5654,1
5656,1
5660,1
5661,0
5664,1
5671,1
5677,1
5681,1
5687,0
5691,1
5693,0
5698,1
5700,0
5701,1
5706,0
5710,1
5712,1
5716,1
5718,1
5720,0
5723,1
5728,1
5729,1
5731,1
5732,1
5736,1
5740,1
5744,1
5745,1
5748,1
5749,0
5751,0
5752,1
5753,1
5754,1
5760,0
5761,1
5762,1
5765,1
5769,1
5771,1
5772,1
5774,1
5778,0
5791,0
5798,0
5802,1
5803,1
5804,0
5806,0
5810,1
5812,0
5813,1
5814,1
5815,1
5817,0
5818,1
5823,0
5829,0
5831,1
5834,1
5838,0
5839,1
5840,1
5842,0
5843,1
5846,1
5848,0
5849,1
5852,0
5854,1
5855,1
5858,1
5859,1
5860,1
5863,1
5864,1
5865,1
5867,1
5868,1
5869,1
5870,1
5874,1
5876,1
5877,1
6407,0
6408,0
6409,0
6411,0
6412,0
6413,1
6416,1
6417,1
6420,1
6421,1
6424,1
6434,0
6437,1
6439,1
6443,0
6446,0
6448,1
6449,1
6450,1
6459,1
6460,0
6465,1
6468,1
6472,0
6477,0
6479,0
6481,0
6482,1
6486,0
6487,1
6488,0
6491,0
6493,0
6494,1
6495,0
6496,0
6497,1
6502,1
6503,1
6504,1
6505,0
6508,0
6510,0
6516,1
6518,1
6519,1
6520,1
6521,1
6525,1
6526,1
6527,1
6528,1
6529,0
6531,0
6533,1
6535,1
6536,0
6538,0
6539,1
6540,1
6542,1
6544,0
6546,1
6555,1
6556,1
6557,1
6559,1
6562,0
6563,1
6570,1
6571,1
6577,0
6580,1
6581,1
6583,1
6584,1
6587,1
6589,0
6594,1
6595,1
6596,1
6597,0
6603,1
6604,1
6605,0
6608,0
6610,1
6612,1
6613,1
6614,0
6616,1
6618,0
6619,1
6621,0
6623,1
6624,0
6626,0
6628,1
6629,1
6631,1
6632,0
6633,1
6635,1
6636,0
6639,0
6647,0
6648,1
6655,0
6656,0
6664,0
6667,1
6668,1
6670,1
6675,0
6678,1
6680,1
6681,1
6685,1
6690,0
6694,0
6697,0
6700,0
6705,0
6707,0
6710,0
6718,1
6721,0
6727,1
6728,1
6729,1
6731,0
6732,1
6733,1
6737,0
6739,1
6741,1
6743,1
6744,0
6746,0
6748,1
6753,1
6757,0
6758,0
6759,1
6764,1
6768,0
6769,1
6772,1
6780,1
6781,0
6782,1
6784,1
6793,1
6796,1
6803,1
6806,1
6807,1
6809,1
6810,1
6815,1
6820,1
6822,1
6824,1
6826,1
6829,1
6832,0
6835,0
6838,0
6839,1
6840,0
6841,0
6843,0
6844,1
6847,1
6849,0
6850,1
6852,1
6854,0
6866,1
6867,1
6868,1
6869,1
6872,1
6878,1
6879,1
6880,1
6884,0
6887,1
6888,1
6889,1
6900,0
6901,1
6903,1
6908,1
6909,0
6910,1
6911,1
6912,1
6914,1
6916,1
6918,1
6929,1
6932,1
6935,1
6936,1
6939,1
6941,1
6942,0
6943,1
6944,1
6951,0
6952,1
6954,0
6956,0
6957,1
6958,1
6959,1
6962,1
6963,1
6965,0
6966,1
6967,1
6968,1
6969,1
6972,1
6973,1
6974,0
6976,0
6978,1
6979,1
6980,1
6984,1
6986,1
6988,1
6989,1
6990,1
6993,1
6994,1
7001,1
7002,1
7004,1
7005,1
7006,1
7008,1
7009,1
7010,1
7011,1
7012,1
7014,0
7018,0
7020,1
7021,1
7022,1
7023,0
7024,1
7029,1
7031,1
7033,1
7035,1
7037,1
7040,0
7042,1
7045,1
7046,0
7055,0
7057,1
7059,1
7061,1
7065,1
7066,1
7068,0
7071,1
7073,1
7074,1
7078,1
7079,1
7080,1
7081,1
7084,1
7086,1
7093,1
7102,1
7107,1
7108,1
7113,1
7116,1
7117,0
7118,1
7123,1
7124,1
7125,1
7128,1
7129,1
7130,1
7131,1
7137,1
7138,1
7140,1
7143,1
7145,1
7146,1
7148,1
7149,1
7151,1
7153,0
7154,1
7155,1
7156,1
7160,1
7161,1
7162,1
7165,1
7166,1
7169,1
7175,1
7177,1
7180,1
7183,1
7185,1
7186,1
7189,1
7190,1
7191,0
7193,1
7196,0
7197,1
7199,1
7200,1
7205,1
7209,1
7210,1
7211,0
7212,0
7216,0
7217,1
7218,0
7222,1
7224,1
7226,1
7229,1
7230,0
7233,1
7236,0
7237,1
7240,1
7242,1
7247,0
7251,1
7253,1
7254,1
7256,1
7257,1
7263,1
7264,0
7265,1
7269,1
7271,1
7278,1
7286,0
7289,0
7290,1
7296,1
7297,1
7300,1
7301,0
7306,0
7307,0
7309,0
7311,1
7312,1
7313,0
7315,1
7316,0
7318,1
7326,1
7329,1
7331,1
7332,1
7333,1
7335,1
7336,0
7343,1
7344,0
7345,0
7347,1
7349,1
7351,0
7354,0
7355,1
7357,0
7358,0
7360,0
7362,1
7363,1
7365,1
7368,1
7370,1
7372,1
7373,1
7377,0
7378,0
7380,1
7381,1
7392,1
7393,1
7394,1
7395,1
7396,0
7400,1
7406,1
7411,0
7412,0
7413,1
7419,1
7420,0
7424,1
7426,1
7430,0
7432,1
7435,1
7437,0
7438,1
7439,1
7442,0
7444,1
7448,1
7449,1
7450,1
7451,0
7452,1
7453,1
7454,1
7455,0
7458,1
7459,0
7460,1
7464,1
7466,1
7475,1
7476,1
7478,1
7480,1
7483,1
7484,1
7489,1
7490,1
7491,1
7493,0
7495,0
7497,1
7498,1
7499,1
7505,1
7512,0
7513,1
7514,0
7517,0
7520,1
7525,1
7526,0
7528,1
7529,1
7530,1
7534,1
7537,1
7539,0
7545,1
7551,1
7552,1
7554,0
7557,1
7558,1
7560,1
7565,1
7566,0
7571,1
7572,1
7574,1
7575,0
7577,0
7579,0
7580,0
7583,1
7585,0
7588,1
7589,1
7591,1
7592,1
7593,1
7596,1
8050,1
8053,1
8058,1
8059,1
8060,1
8064,0
8067,0
8073,1
8075,0
8076,1
8081,1
8083,1
8084,1
8086,1
8091,0
8094,1
8104,0
8105,1
8106,0
8107,0
8109,1
8110,1
8113,1
8119,0
8123,1
8128,0
8129,1
8132,1
8139,1
8140,0
8142,1
8145,0
8146,1
8149,0
8154,1
8155,1
8156,1
8159,1
8164,0
8167,1
8170,1
8172,1
8174,1
8181,1
8182,1
8183,1
8185,1
8190,1
8192,1
8194,1
8195,1
8196,1
8198,1
8199,1
8201,0
8202,0
8203,1
8204,1
8205,1
8211,0
8212,1
8215,0
8218,1
8219,1
8225,1
8227,1
8228,1
8229,0
8231,1
8232,1
8233,1
8234,0
8239,1
8241,0
8242,0
8243,1
8244,1
8251,1
8252,1
8257,1
8258,1
8259,1
8261,0
8266,0
8267,1
8271,1
8272,1
8273,1
8274,1
8275,0
8277,1
8280,1
8281,1
8282,0
8285,1
8288,1
8289,1
8291,0
8292,1
8294,1
8295,0
8296,1
8297,1
8298,0
8301,1
8302,1
8305,0
8310,1
8318,0
8320,1
8321,1
8323,1
8324,0
8326,0
8329,1
8335,1
8336,1
8338,1
8341,0
8342,1
8351,1
8357,0
8359,1
8361,0
8370,1
8380,0
8381,1
8382,1
8383,1
8384,0
8386,0
8387,0
8388,1
8389,1
8390,0
8393,1
8397,0
8398,1
8399,1
8400,0
8401,1
8402,1
8403,0
8406,1
8409,0
8411,0
8412,1
8416,0
8418,1
8419,1
8420,1
8423,0
8426,1
8429,1
8431,1
8432,1
8436,1
8441,0
8443,1
8445,1
8447,1
8448,0
8449,0
8455,0
8456,1
8458,1
8459,0
8461,1
8463,1
8467,1
8470,1
8475,1
8477,1
8480,1
8482,1
8486,1
8489,0
8496,0
8498,1
8500,0
8502,1
8506,0
8509,1
8516,0
8517,1
8520,0
8521,1
8524,1
8529,0
8530,1
8531,1
8533,1
8540,0
8542,0
8546,0
8548,1
8550,0
8555,0
8556,0
8559,0
8560,1
8562,1
8571,0
8574,1
8575,0
8576,0
8577,0
8578,0
8579,1
8582,1
8584,0
8586,1
8589,1
8594,0
8597,1
8599,0
8600,0
8602,0
8603,0
8605,0
8608,1
8609,0
8612,0
8615,0
8616,0
8618,1
8619,1
8620,0
8621,1
8626,0
8627,0
8628,0
8630,0
8632,0
8633,0
8636,1
8642,1
8643,1
8644,1
8645,1
8646,1
8647,0
8648,1
8651,0
8656,1
8667,1
8671,1
8672,1
8676,0
8682,1
8683,1
8693,0
8695,0
8696,0
8698,0
8699,0
8704,0
8709,0
8710,0
8717,1
8720,1
8722,1
8724,0
8726,0
8728,0
8730,0
8732,0
8734,0
8735,0
8736,0
8742,0
8743,0
8745,1
8747,1
8749,1
8751,0
8752,0
8756,0
8763,0
8764,0
8765,0
8766,1
8769,1
8773,0
8774,0
8781,0
8785,0
8786,0
8787,0
8788,1
8792,0
8795,0
8799,0
8805,0
8808,1
8810,0
8811,1
8812,0
8813,0
8814,1
8815,0
8816,1
8825,1
8828,0
8831,1
8833,0
8834,0
8836,1
8840,0
8843,1
8847,0
8848,1
8849,0
8851,1
8854,0
8855,0
8873,0
8875,0
8878,0
8881,0
8882,1
8885,0
8886,1
8889,1
8892,1
8893,0
8895,1
8896,0
8900,0
8901,0
8905,0
8906,0
8908,1
8909,1
8911,1
8913,0
8921,0
8922,0
8927,0
8934,0
8935,1
8940,0
8942,0
8946,0
8947,0
8948,0
8952,0
8953,0
8954,0
8955,0
8959,0
8960,0
8964,1
8965,0
8966,0
8968,0
8969,0
8970,0
8972,0
8973,0
8975,0
8978,0
8980,0
8981,0
8983,1
8984,0
8986,0
8988,0
8990,0
8991,1
8992,0
8994,0
8996,0
8997,1
9001,0
9003,1
9005,0
9014,1
9017,0
9022,0
9023,0
9024,0
9025,1
9035,1
9036,0
9039,0
9044,0
9047,0
9048,1
9053,1
9055,0
9056,1
9057,0
9059,0
9062,1
9064,1
9070,0
9074,1
9076,0
9078,0
9081,0
9082,1
9083,1
9084,0
9085,1
9088,1
9092,0
9093,0
9095,0
9099,0
9103,0
9105,1
9109,1
9113,0
9114,0
9115,0
9116,1
9117,0
9119,1
9120,1
9122,1
9123,1
9125,0
9126,0
9127,0
9129,1
9130,0
9138,0
9142,0
9145,1
9146,0
9150,0
9151,0
9152,0
9157,1
9160,0
9162,0
9163,0
9165,1
9168,0
9172,0
9173,0
9184,0
9185,0
9186,1
9189,0
9194,0
9196,0
9197,0
9200,1
9201,0
9203,0
9204,0
9205,1
9209,0
9210,1
9212,0
9220,0
9221,0
9223,0
9224,0
9225,0
9227,0
9228,0
9230,0
9231,0
9233,1
9235,1
9238,0
9240,1
9241,1
9243,0
9244,0
9246,0
9248,1
9250,0
9251,1
9252,0
9254,0
9255,1
9256,0
9258,1
9262,0
9265,0
9267,0
9270,0
9273,0
9274,0
9275,0
9276,1
9278,1
9280,0
9281,1
9286,1
9287,1
9289,1
9290,1
9291,1
9296,1
9300,1
9302,1
9306,1
9307,0
9309,0
9312,1
9314,1
9316,0
9317,0
9319,0
9321,1
9322,0
9333,1
9338,1
9339,0
9340,0
9341,1
9349,1
9351,0
9354,0
9363,0
9372,1
9373,1
9375,1
9380,1
9383,1
9385,1
9386,1
9387,0
9389,0
9391,1
9393,1
9394,0
9396,1
9397,1
9398,1
9399,0
9402,1
9404,0
9405,0
9406,1
9407,1
9415,1
9418,1
9422,1
9427,1
9429,1
9431,1
9438,0
9439,1
9442,1
9444,1
9448,1
9449,1
9451,1
9455,1
9457,1
9460,0
9461,0
9462,0
9464,0
9466,0
9473,0
9474,0
9476,1
9479,1
9484,1
9485,1
9489,1
9491,1
9493,1
9496,0
9497,1
9501,1
9502,1
9503,1
9507,0
9512,0
9514,1
9517,0
9519,0
9521,1
9522,1
9527,1
9529,1
9530,1
9531,0
9532,0
9541,0
9543,1
9546,1
9550,1
9557,0
9568,1
9570,1
9574,0
9575,0
9576,0
9577,1
9580,0
9581,1
9582,1
9583,1
9585,0
9587,1
9588,0
9592,0
9593,1
9594,1
9596,0
9600,1
9601,1
9603,1
9604,1
9605,1
9606,0
9608,1
9609,0
9610,1
9612,1
9622,0
9625,1
9626,1
9629,1
