review_id,user_suggestion
1377,1
1380,1
1381,1
1382,1
1385,1
1387,1
1388,1
1389,1
1397,1
1399,1
1400,1
1407,1
1412,1
1416,1
1418,1
1420,1
1424,1
1426,1
1427,1
1428,1
1431,0
1436,1
1437,0
1440,1
1442,1
1443,1
1444,1
1447,1
1449,1
1455,1
1458,1
1459,1
1461,1
1462,1
1471,1
1474,1
1477,1
1482,1
1483,1
1486,1
1488,1
1492,1
1493,1
1494,1
1495,1
1498,1
1501,1
1504,1
1505,1
1510,1
1513,0
1514,1
1516,1
1517,1
1519,1
1520,1
1530,1
1531,1
1533,0
1536,1
1540,1
1542,1
1544,1
1548,1
1554,1
1557,1
1558,1
1560,1
1562,1
1566,1
1567,1
1569,1
1570,1
1571,1
1572,1
1575,1
1580,1
1583,1
1584,1
1588,1
1590,1
1592,1
1593,1
1598,1
1599,0
1601,1
2066,0
2070,1
2071,1
2072,1
2074,1
2080,1
2081,0
2088,1
2092,1
2093,1
2099,1
2100,0
2107,1
2112,1
2114,1
2118,1
2119,1
2126,1
2128,1
2133,1
2136,1
2137,1
2138,0
2139,1
2143,1
2146,1
2154,1
2158,1
2165,1
2166,0
2168,0
2170,1
2173,1
2174,1
2175,0
2176,1
2177,1
2179,1
2184,1
2185,1
2187,1
2189,0
2190,1
2192,0
2193,1
2194,1
2195,0
2196,1
2200,1
2202,1
2203,0
2204,1
2206,1
2208,0
2210,1
2213,0
2214,1
2221,0
2222,1
2226,1
2228,1
2230,0
2233,1
2235,1
2243,0
2246,0
2249,0
2250,1
2264,0
2265,0
2268,0
2274,0
2277,0
2279,0
2280,1
2282,1
2285,1
2286,1
2290,1
2291,0
2302,0
2304,0
2306,1
2311,0
2319,0
2326,1
2327,1
2329,1
2331,1
2332,0
2333,1
2334,1
2335,1
2344,1
2346,0
2348,0
2351,0
2358,1
2361,0
2363,0
2364,1
2365,1
2366,1
2367,1
2370,0
2371,1
2373,1
2376,0
2379,1
2380,1
2382,1
2384,1
2385,0
2386,0
2389,0
2390,1
2391,0
2392,0
2394,1
2403,1
2406,1
2410,1
2413,0
2418,1
2420,1
2423,1
2426,0
2427,0
2432,1
2434,1
2437,0
2439,0
2442,1
2444,1
2445,1
2446,0
2449,0
2451,1
2458,0
2459,1
2460,0
2464,1
2466,1
2469,1
2471,0
2473,1
2476,1
2478,1
2479,1
2481,1
2482,1
2484,0
2486,0
2488,1
2492,1
2496,0
2499,1
2501,1
2503,0
2505,0
2506,1
2508,0
2510,0
2514,1
2517,0
2519,1
2523,1
2528,1
2538,0
2539,0
2541,1
2542,0
2545,0
2546,1
2552,1
2554,1
2555,1
2560,0
2561,1
2563,0
2566,0
2570,1
2571,1
2573,0
2575,0
2576,0
2578,0
2580,1
2582,1
2588,0
2589,0
2590,0
2592,1
2606,1
2607,1
2609,0
2622,0
2624,1
2625,1
2627,0
2630,0
2634,0
2636,1
2638,1
2639,0
2640,0
2641,1
2643,1
2644,1
2645,0
2649,1
2652,1
2653,1
2656,1
2658,1
2660,1
2661,0
2662,1
2663,0
2668,0
2670,1
2673,1
2677,1
2681,1
2683,0
2685,1
2686,1
2687,1
2693,0
2694,0
2696,1
2698,0
2700,0
2702,1
2704,0
2706,1
2708,1
2709,0
2710,0
2713,0
2719,1
2729,1
2731,1
2737,1
2739,1
2743,1
2744,1
2746,1
2752,1
2754,0
2755,1
2756,1
2764,1
2767,1
2769,1
2770,1
2772,1
2774,0
2780,0
2782,0
2785,1
2790,1
2793,0
2794,1
2795,1
2796,1
2799,0
2802,1
2804,0
2805,1
2807,0
2810,1
2815,1
2818,1
2823,0
2825,0
2827,1
2838,0
2839,0
2841,0
2844,0
2845,0
2849,0
2850,1
2851,0
2853,1
2855,1
2856,1
2858,1
2859,1
2860,1
2865,1
2866,0
2868,0
2872,1
2874,0
2875,1
2877,0
2878,1
2879,1
2880,1
2881,1
2882,0
2884,1
2886,0
2887,0
2889,1
2891,0
2898,1
2900,0
2901,0
2904,1
2905,1
2908,1
2909,0
2910,1
2912,1
2913,0
2914,0
2915,0
2918,1
2920,1
2921,1
2925,1
2930,1
2932,0
2934,1
2936,1
2937,0
2940,0
2942,0
2943,0
2944,1
2947,1
2948,1
2949,0
2950,1
2953,0
2954,0
2955,0
2957,0
2960,1
2964,0
2966,0
2968,1
2971,1
2973,0
2975,1
2976,0
2977,1
2978,0
2979,0
2980,1
2981,0
2983,1
2984,0
2986,1
2988,0
2992,1
2997,1
3003,1
3005,0
3011,1
3012,1
3013,0
3017,1
3018,0
3023,0
3024,1
3026,0
3027,0
3034,0
3035,0
3036,1
3038,1
3039,1
3041,0
3042,0
3046,0
3047,0
3048,1
3049,1
3052,1
3055,1
3057,1
3058,1
3060,0
3063,1
3068,0
3069,1
3071,0
3072,0
3080,1
3085,1
3088,1
3089,1
3091,0
3095,1
3106,1
3111,0
3112,1
3115,1
3123,1
3124,1
3129,0
3133,1
3141,0
3142,0
3144,1
3148,0
3151,0
3153,0
3159,1
3160,0
3164,0
3166,1
3169,1
3175,1
3176,1
3184,1
3185,0
3190,1
3195,0
3199,0
3201,1
3202,0
3208,1
3213,1
3217,0
3220,0
3222,1
3229,0
3231,0
3233,1
3235,0
3236,0
3237,0
3238,0
3239,1
3240,1
3241,0
3242,1
3243,0
3250,1
3252,1
3253,0
3254,1
3255,0
3258,0
3259,1
3262,1
3263,1
3264,0
3265,0
3267,1
3268,1
3273,1
3275,1
3276,0
3277,1
3283,0
3285,1
3286,1
3290,0
3291,0
3292,0
3293,1
3294,0
3296,0
3300,0
3302,0
3303,0
3304,1
3306,0
3307,0
3310,1
3312,1
3315,1
3318,1
3320,0
3321,1
3323,1
3324,1
3325,1
3327,0
3330,0
3332,1
3333,1
3334,0
3336,1
3337,1
3340,0
3345,0
3347,0
3349,1
3353,1
3354,1
3358,1
3364,1
3365,1
3368,0
3369,1
3376,1
3377,1
3378,1
3389,1
3393,0
3396,1
3397,1
3401,1
3402,1
3408,1
3410,0
3412,0
3413,0
3415,0
3416,1
3418,0
3422,0
3423,1
3427,0
3428,1
3433,0
3436,1
3438,1
3439,1
3440,1
3442,1
3443,1
3444,1
3445,0
3447,1
3448,1
3450,1
3452,1
3455,1
3457,1
3459,0
3461,1
3462,0
3463,0
3467,0
3469,1
3470,1
3471,1
3479,0
3481,0
3482,0
3483,1
3488,1
3490,0
3491,1
3493,1
3494,1
3495,1
3498,1
3500,1
3501,0
3503,0
3506,1
3507,0
3513,0
3515,0
3524,1
3525,0
3526,0
3528,1
3530,0
3531,1
3532,0
3533,0
3537,1
3542,0
3545,0
3546,0
3548,1
3552,1
3556,0
3558,1
3564,0
3565,1
3568,1
3571,0
3576,1
3577,1
3578,1
3582,0
3585,1
3589,0
3590,0
3592,0
3595,1
3596,1
3597,1
3600,0
3606,0
3610,1
3614,1
3616,1
3617,0
3620,1
3623,1
3624,1
3631,1
3632,1
3634,0
3635,1
3639,1
3640,1
3644,0
3647,1
3649,0
3651,1
3652,1
3653,1
3655,1
3660,1
3661,1
3662,1
3663,1
3664,1
3665,0
3667,1
3668,1
3669,0
3672,1
3674,0
3676,1
3677,1
3679,0
3680,1
3687,0
3692,0
3695,1
3698,0
3700,1
3705,1
3706,1
3707,1
3709,0
3711,1
3715,1
3722,1
3724,1
3725,0
3726,1
3730,1
3734,0
3736,1
3737,0
3741,1
3742,1
3750,1
3751,1
3752,1
3753,1
3754,1
3755,0
3756,1
3757,1
3760,1
3761,1
3762,1
3764,1
3765,1
3769,0
3771,1
3772,1
3778,1
3779,1
3780,0
3781,1
3783,1
3784,1
3791,1
3801,1
3803,1
3804,1
3805,1
3812,1
3814,1
3815,1
3819,0
3823,0
3826,1
3828,0
3829,1
3830,1
3833,1
3834,1
3837,1
3838,1
3840,1
3842,0
3843,0
3847,1
3851,1
3852,1
3853,1
3855,1
3856,1
3858,0
3860,1
3861,1
3862,1
3867,1
3868,1
3870,1
3872,1
3874,1
3875,1
3882,0
3883,1
3884,0
3885,1
3886,1
3888,1
3889,0
3892,1
3895,1
3898,1
3900,1
3903,1
3906,1
3907,1
3908,0
3911,1
3915,1
3918,1
3919,1
3920,1
3923,1
3925,1
3930,1
3932,1
3933,0
3936,1
3940,1
3945,0
3948,1
3949,0
3950,1
3954,1
3955,1
3956,1
3958,1
3962,1
3964,1
3965,1
3966,1
3967,1
3968,1
3971,0
3973,1
3977,1
3980,1
3983,1
3984,0
3986,1
3989,1
3993,1
3996,0
4001,1
4002,0
4007,0
4008,0
4009,1
4015,1
4016,1
4018,1
4022,1
4023,0
4024,1
4030,1
4036,1
4038,1
4039,1
4040,0
4041,0
4046,1
4047,1
4052,1
4053,1
4057,1
4058,0
4060,1
4061,1
4068,1
4073,0
4074,1
4075,1
4079,1
4084,1
4086,1
4090,1
4091,1
4092,1
4093,1
4098,0
4100,1
4101,1
4106,1
4108,0
4109,1
4110,1
4111,1
4115,1
4116,1
4119,1
4122,1
4128,0
4129,1
4130,1
4131,1
4134,1
4137,1
4143,1
4147,0
4148,1
4153,1
4157,1
4161,1
4163,1
4166,0
4167,0
4168,1
4169,1
4173,1
4175,0
4177,0
4179,1
4180,0
4184,1
4188,1
4190,0
4191,0
4198,1
4199,1
4200,1
4212,1
4213,1
4217,1
4218,0
4221,1
4222,1
4224,1
4235,1
4237,1
4238,1
4243,1
4244,1
4249,1
4252,1
4253,1
4256,1
4257,1
4259,1
4261,1
4262,0
4263,1
4264,1
4267,1
4268,1
4269,1
4271,1
4275,0
4278,1
4290,0
4293,1
4295,1
4298,1
4299,1
4303,1
4305,0
4308,1
4312,1
4314,0
4317,1
4320,1
4321,1
4322,1
4323,1
4326,1
4330,1
4331,0
4333,1
4334,0
4335,1
4337,1
4340,1
4344,1
4347,1
4350,0
4354,1
4355,1
4356,1
4360,1
4367,1
4369,1
4370,1
4371,1
4374,1
4375,1
4380,1
4381,1
4386,1
4388,1
4390,0
4391,0
4394,1
4403,0
4415,1
4417,1
4418,1
4427,1
4429,0
4430,1
4433,1
4434,0
4439,1
4441,1
4445,1
4446,1
4447,0
4449,1
4450,1
4457,1
4459,0
4461,1
4468,1
4470,0
4472,1
4474,0
4477,1
4478,1
4479,1
4483,1
4484,1
4485,1
4487,1
4488,1
4491,0
4492,0
4493,1
4495,0
4497,1
4498,1
4499,1
4500,1
4503,1
4504,1
4510,1
4515,1
4516,1
4517,1
4519,1
4521,0
4522,1
4524,1
4525,1
4527,1
4532,1
4536,1
4540,1
4541,0
4545,1
4546,1
5481,0
5484,0
5485,0
5486,1
5487,1
5488,1
5491,0
5494,0
5495,1
5500,1
5501,0
5505,1
5508,1
5517,0
5518,0
5520,0
5523,0
5524,0
5528,1
5535,0
5541,1
5542,1
5543,0
5545,0
5547,0
5549,0
5552,1
5553,0
5559,0
5560,1
5563,0
5564,0
5565,1
5566,0
5568,1
5570,0
5574,0
5577,1
5582,0
5583,1
5584,1
5585,1
5586,1
5591,0
5592,0
5594,1
5596,1
5597,0
5599,0
5606,1
5611,1
5613,0
5614,0
5615,1
5618,0
5622,1
5625,0
5629,0
5633,0
5634,1
5636,0
5640,0
5644,0
5649,1
5650,0
5654,0
5656,0
5660,0
5661,1
5664,0
5671,0
5677,0
5681,0
5687,0
5691,0
5693,0
5698,0
5700,0
5701,0
5706,1
5710,0
5712,1
5716,0
5718,0
5720,0
5723,0
5728,0
5729,1
5731,1
5732,0
5736,0
5740,0
5744,0
5745,0
5748,0
5749,1
5751,1
5752,0
5753,1
5754,0
5760,0
5761,1
5762,0
5765,0
5769,0
5771,0
5772,0
5774,0
5778,1
5791,0
5798,1
5802,0
5803,0
5804,1
5806,1
5810,0
5812,0
5813,1
5814,0
5815,1
5817,0
5818,1
5823,1
5829,0
5831,0
5834,0
5838,0
5839,0
5840,0
5842,0
5843,1
5846,0
5848,0
5849,0
5852,0
5854,0
5855,0
5858,1
5859,1
5860,0
5863,0
5864,0
5865,0
5867,0
5868,0
5869,1
5870,0
5874,1
5876,0
5877,1
6407,1
6408,0
6409,1
6411,1
6412,1
6413,1
6416,1
6417,1
6420,0
6421,0
6424,1
6434,0
6437,1
6439,0
6443,0
6446,1
6448,1
6449,1
6450,1
6459,0
6460,0
6465,1
6468,1
6472,1
6477,1
6479,0
6481,0
6482,1
6486,0
6487,1
6488,1
6491,0
6493,1
6494,1
6495,1
6496,0
6497,0
6502,1
6503,0
6504,1
6505,1
6508,0
6510,1
6516,0
6518,0
6519,1
6520,0
6521,1
6525,1
6526,1
6527,1
6528,0
6529,0
6531,1
6533,1
6535,0
6536,1
6538,0
6539,0
6540,1
6542,1
6544,1
6546,1
6555,0
6556,1
6557,0
6559,0
6562,1
6563,1
6570,1
6571,0
6577,1
6580,0
6581,1
6583,1
6584,1
6587,1
6589,0
6594,1
6595,1
6596,1
6597,0
6603,1
6604,1
6605,1
6608,0
6610,1
6612,0
6613,1
6614,0
6616,1
6618,1
6619,1
6621,0
6623,1
6624,0
6626,0
6628,1
6629,1
6631,1
6632,0
6633,0
6635,0
6636,1
6639,1
6647,1
6648,1
6655,1
6656,0
6664,0
6667,0
6668,0
6670,1
6675,1
6678,0
6680,1
6681,1
6685,1
6690,0
6694,0
6697,1
6700,0
6705,1
6707,0
6710,1
6718,1
6721,0
6727,1
6728,0
6729,1
6731,1
6732,1
6733,0
6737,0
6739,1
6741,1
6743,1
6744,1
6746,0
6748,0
6753,0
6757,1
6758,0
6759,1
6764,0
6768,0
6769,0
6772,1
6780,1
6781,0
6782,0
6784,1
6793,1
6796,1
6803,0
6806,0
6807,1
6809,0
6810,1
6815,1
6820,0
6822,1
6824,1
6826,0
6829,1
6832,1
6835,0
6838,0
6839,1
6840,1
6841,1
6843,0
6844,1
6847,1
6849,1
6850,0
6852,1
6854,1
6866,1
6867,1
6868,1
6869,1
6872,1
6878,1
6879,1
6880,1
6884,1
6887,1
6888,1
6889,0
6900,1
6901,1
6903,1
6908,1
6909,1
6910,1
6911,1
6912,0
6914,1
6916,1
6918,1
6929,1
6932,0
6935,0
6936,0
6939,1
6941,0
6942,1
6943,1
6944,1
6951,0
6952,1
6954,1
6956,1
6957,0
6958,1
6959,1
6962,1
6963,1
6965,1
6966,1
6967,0
6968,1
6969,1
6972,1
6973,1
6974,0
6976,1
6978,0
6979,1
6980,1
6984,1
6986,1
6988,1
6989,1
6990,1
6993,0
6994,0
7001,1
7002,1
7004,1
7005,1
7006,1
7008,1
7009,1
7010,1
7011,1
7012,1
7014,0
7018,1
7020,1
7021,1
7022,1
7023,1
7024,1
7029,1
7031,1
7033,1
7035,1
7037,1
7040,0
7042,1
7045,0
7046,1
7055,1
7057,0
7059,1
7061,1
7065,1
7066,1
7068,1
7071,1
7073,1
7074,1
7078,1
7079,1
7080,1
7081,1
7084,1
7086,1
7093,0
7102,1
7107,1
7108,1
7113,1
7116,1
7117,1
7118,1
7123,1
7124,1
7125,1
7128,0
7129,1
7130,1
7131,1
7137,1
7138,1
7140,1
7143,1
7145,1
7146,0
7148,0
7149,0
7151,1
7153,1
7154,1
7155,0
7156,1
7160,1
7161,1
7162,1
7165,1
7166,1
7169,1
7175,1
7177,1
7180,1
7183,0
7185,0
7186,1
7189,0
7190,0
7191,1
7193,1
7196,0
7197,1
7199,1
7200,1
7205,1
7209,1
7210,1
7211,1
7212,1
7216,1
7217,0
7218,1
7222,1
7224,1
7226,1
7229,0
7230,1
7233,1
7236,1
7237,1
7240,0
7242,1
7247,0
7251,1
7253,1
7254,0
7256,1
7257,1
7263,1
7264,1
7265,0
7269,0
7271,1
7278,0
7286,1
7289,1
7290,0
7296,0
7297,0
7300,1
7301,0
7306,0
7307,0
7309,1
7311,0
7312,0
7313,1
7315,0
7316,0
7318,1
7326,1
7329,1
7331,1
7332,1
7333,1
7335,1
7336,0
7343,1
7344,1
7345,1
7347,0
7349,1
7351,0
7354,1
7355,1
7357,1
7358,1
7360,1
7362,1
7363,1
7365,1
7368,1
7370,1
7372,0
7373,1
7377,0
7378,1
7380,1
7381,1
7392,0
7393,1
7394,1
7395,0
7396,1
7400,1
7406,1
7411,0
7412,1
7413,1
7419,1
7420,0
7424,1
7426,0
7430,1
7432,0
7435,0
7437,0
7438,1
7439,0
7442,0
7444,0
7448,1
7449,0
7450,1
7451,1
7452,1
7453,0
7454,0
7455,0
7458,1
7459,1
7460,1
7464,1
7466,1
7475,1
7476,1
7478,1
7480,1
7483,1
7484,0
7489,0
7490,1
7491,1
7493,0
7495,1
7497,0
7498,1
7499,1
7505,1
7512,1
7513,1
7514,0
7517,0
7520,1
7525,1
7526,1
7528,0
7529,1
7530,0
7534,0
7537,1
7539,1
7545,0
7551,0
7552,0
7554,1
7557,1
7558,0
7560,1
7565,1
7566,0
7571,1
7572,1
7574,1
7575,0
7577,0
7579,0
7580,1
7583,0
7585,1
7588,0
7589,1
7591,0
7592,1
7593,0
7596,0
8050,1
8053,0
8058,1
8059,1
8060,1
8064,1
8067,1
8073,1
8075,1
8076,1
8081,1
8083,1
8084,1
8086,1
8091,1
8094,1
8104,1
8105,1
8106,1
8107,1
8109,1
8110,0
8113,1
8119,1
8123,0
8128,1
8129,0
8132,1
8139,1
8140,1
8142,1
8145,1
8146,1
8149,1
8154,1
8155,1
8156,1
8159,1
8164,1
8167,1
8170,0
8172,1
8174,1
8181,1
8182,1
8183,1
8185,0
8190,1
8192,0
8194,1
8195,1
8196,1
8198,0
8199,1
8201,0
8202,0
8203,0
8204,1
8205,1
8211,1
8212,0
8215,1
8218,1
8219,0
8225,1
8227,0
8228,0
8229,0
8231,1
8232,1
8233,1
8234,0
8239,0
8241,1
8242,0
8243,1
8244,1
8251,1
8252,1
8257,1
8258,0
8259,1
8261,1
8266,1
8267,1
8271,1
8272,1
8273,0
8274,1
8275,0
8277,0
8280,1
8281,1
8282,1
8285,1
8288,1
8289,1
8291,0
8292,1
8294,0
8295,1
8296,1
8297,1
8298,0
8301,0
8302,1
8305,1
8310,0
8318,1
8320,1
8321,0
8323,1
8324,1
8326,1
8329,1
8335,1
8336,0
8338,0
8341,1
8342,1
8351,1
8357,0
8359,1
8361,0
8370,0
8380,1
8381,0
8382,1
8383,0
8384,1
8386,1
8387,1
8388,0
8389,1
8390,1
8393,1
8397,1
8398,1
8399,1
8400,0
8401,1
8402,0
8403,0
8406,1
8409,1
8411,1
8412,1
8416,1
8418,0
8419,1
8420,0
8423,0
8426,0
8429,1
8431,1
8432,1
8436,1
8441,0
8443,1
8445,1
8447,1
8448,0
8449,1
8455,0
8456,1
8458,0
8459,1
8461,1
8463,0
8467,1
8470,0
8475,0
8477,1
8480,1
8482,0
8486,0
8489,1
8496,1
8498,0
8500,1
8502,1
8506,0
8509,1
8516,1
8517,1
8520,1
8521,1
8524,1
8529,1
8530,1
8531,1
8533,0
8540,1
8542,0
8546,1
8548,0
8550,0
8555,1
8556,1
8559,0
8560,1
8562,1
8571,0
8574,0
8575,1
8576,1
8577,0
8578,1
8579,1
8582,0
8584,1
8586,0
8589,1
8594,0
8597,0
8599,0
8600,0
8602,0
8603,0
8605,0
8608,0
8609,0
8612,0
8615,0
8616,1
8618,1
8619,0
8620,0
8621,0
8626,1
8627,1
8628,0
8630,0
8632,0
8633,0
8636,1
8642,0
8643,1
8644,1
8645,1
8646,0
8647,0
8648,0
8651,0
8656,0
8667,0
8671,0
8672,1
8676,0
8682,1
8683,0
8693,0
8695,1
8696,0
8698,0
8699,0
8704,0
8709,1
8710,0
8717,1
8720,0
8722,0
8724,1
8726,1
8728,0
8730,0
8732,0
8734,0
8735,0
8736,1
8742,1
8743,0
8745,0
8747,0
8749,1
8751,0
8752,0
8756,0
8763,0
8764,0
8765,0
8766,0
8769,1
8773,0
8774,0
8781,0
8785,0
8786,1
8787,1
8788,0
8792,0
8795,1
8799,0
8805,0
8808,0
8810,0
8811,0
8812,1
8813,0
8814,1
8815,0
8816,0
8825,1
8828,0
8831,0
8833,0
8834,0
8836,1
8840,0
8843,0
8847,0
8848,0
8849,0
8851,0
8854,0
8855,0
8873,0
8875,1
8878,1
8881,0
8882,0
8885,0
8886,0
8889,0
8892,1
8893,0
8895,1
8896,0
8900,0
8901,0
8905,0
8906,0
8908,0
8909,1
8911,1
8913,0
8921,0
8922,1
8927,0
8934,0
8935,0
8940,1
8942,0
8946,0
8947,0
8948,1
8952,1
8953,0
8954,0
8955,0
8959,0
8960,0
8964,1
8965,0
8966,0
8968,0
8969,0
8970,0
8972,1
8973,1
8975,1
8978,1
8980,0
8981,0
8983,1
8984,0
8986,0
8988,0
8990,0
8991,0
8992,0
8994,0
8996,1
8997,1
9001,1
9003,0
9005,0
9014,0
9017,0
9022,0
9023,0
9024,0
9025,0
9035,0
9036,0
9039,1
9044,1
9047,0
9048,1
9053,0
9055,0
9056,0
9057,1
9059,0
9062,0
9064,0
9070,1
9074,0
9076,0
9078,0
9081,0
9082,1
9083,1
9084,1
9085,0
9088,0
9092,0
9093,1
9095,1
9099,0
9103,0
9105,0
9109,0
9113,0
9114,0
9115,1
9116,0
9117,1
9119,1
9120,0
9122,0
9123,1
9125,0
9126,0
9127,0
9129,1
9130,0
9138,0
9142,0
9145,0
9146,0
9150,0
9151,0
9152,0
9157,1
9160,0
9162,1
9163,0
9165,1
9168,0
9172,0
9173,0
9184,0
9185,0
9186,1
9189,0
9194,0
9196,0
9197,0
9200,1
9201,0
9203,0
9204,1
9205,0
9209,0
9210,0
9212,1
9220,0
9221,0
9223,0
9224,0
9225,0
9227,0
9228,0
9230,0
9231,0
9233,1
9235,1
9238,0
9240,1
9241,1
9243,0
9244,0
9246,0
9248,1
9250,0
9251,1
9252,0
9254,0
9255,1
9256,0
9258,1
9262,0
9265,0
9267,1
9270,0
9273,0
9274,0
9275,0
9276,0
9278,0
9280,1
9281,1
9286,1
9287,0
9289,1
9290,1
9291,0
9296,1
9300,0
9302,1
9306,1
9307,0
9309,0
9312,0
9314,1
9316,1
9317,1
9319,0
9321,1
9322,0
9333,0
9338,0
9339,1
9340,0
9341,1
9349,1
9351,1
9354,1
9363,0
9372,1
9373,1
9375,1
9380,0
9383,1
9385,1
9386,0
9387,1
9389,0
9391,1
9393,0
9394,1
9396,1
9397,1
9398,0
9399,1
9402,0
9404,0
9405,1
9406,0
9407,1
9415,1
9418,0
9422,1
9427,0
9429,1
9431,0
9438,1
9439,1
9442,1
9444,0
9448,1
9449,1
9451,1
9455,0
9457,1
9460,1
9461,1
9462,1
9464,1
9466,0
9473,0
9474,0
9476,1
9479,0
9484,0
9485,1
9489,0
9491,1
9493,0
9496,0
9497,0
9501,1
9502,1
9503,1
9507,0
9512,0
9514,0
9517,0
9519,0
9521,1
9522,1
9527,0
9529,0
9530,1
9531,0
9532,1
9541,1
9543,0
9546,1
9550,1
9557,1
9568,0
9570,0
9574,0
9575,1
9576,1
9577,1
9580,1
9581,1
9582,1
9583,0
9585,1
9587,0
9588,1
9592,1
9593,1
9594,1
9596,1
9600,0
9601,1
9603,0
9604,1
9605,0
9606,1
9608,1
9609,0
9610,1
9612,1
9622,0
9625,1
9626,1
9629,1
